"","tsid","Agg_Level_1","Agg_Level_2","lngth","ADI","CV2","pz","Type","Min","Low25","Mean","Median","Up25","Max"
"10802",10802,"WI","HOUSEHOLD_2_405",1592,3.20321931589537,0.322623620189168,0.687814070351759,"Intermittent",0,0,0.488693467336683,0,1,6
"10803",10803,"WI","HOUSEHOLD_2_406",1913,2.26421800947867,0.319140688101827,0.558808154730789,"Intermittent",0,0,0.656037637219028,0,1,7
"10804",10804,"WI","HOUSEHOLD_2_407",1913,3.35438596491228,0.157033567441355,0.702038682697334,"Intermittent",0,0,0.361212754835337,0,1,3
"10805",10805,"WI","HOUSEHOLD_2_408",1880,1.66607460035524,0.382145654642327,0.401063829787234,"Intermittent",0,0,1.13829787234043,1,2,8
"10806",10806,"WI","HOUSEHOLD_2_409",1837,1.10602409638554,0.350626924760088,0.0963527490473598,"Smooth",0,1,2.90963527490474,3,4,11
"10807",10807,"WI","HOUSEHOLD_2_410",1913,1.30669398907104,0.400383574373772,0.234709879769995,"Smooth",0,1,1.67224255096707,1,2,14
"10808",10808,"WI","HOUSEHOLD_2_411",1873,2.12358276643991,0.331151885694208,0.529097704217832,"Intermittent",0,0,0.711692471970101,0,1,8
"10809",10809,"WI","HOUSEHOLD_2_412",1912,7.42412451361868,0.103460052866995,0.865585774058577,"Intermittent",0,0,0.150627615062762,0,0,3
"10810",10810,"WI","HOUSEHOLD_2_413",629,1.52300242130751,0.324979146536162,0.343402225755167,"Intermittent",0,0,1.1637519872814,1,2,6
"10811",10811,"WI","HOUSEHOLD_2_414",1089,5.13744075829384,0.174540286946345,0.806244260789715,"Intermittent",0,0,0.256198347107438,0,0,4
"10812",10812,"WI","HOUSEHOLD_2_415",1855,4.60598503740648,0.153358280368175,0.783827493261456,"Intermittent",0,0,0.255525606469003,0,0,5
"10813",10813,"WI","HOUSEHOLD_2_416",1839,2.24268292682927,0.394300537196259,0.55410549211528,"Intermittent",0,0,0.87547580206634,0,1,9
"10814",10814,"WI","HOUSEHOLD_2_417",1912,1.78026070763501,0.255012177281256,0.438284518828452,"Intermittent",0,0,0.882322175732218,1,1,6
"10815",10815,"WI","HOUSEHOLD_2_418",482,1.503125,0.282951207428888,0.336099585062241,"Intermittent",0,0,1.15560165975104,1,2,5
"10816",10816,"WI","HOUSEHOLD_2_419",818,4.64204545454545,0.176430602393705,0.784841075794621,"Intermittent",0,0,0.26039119804401,0,0,4
"10817",10817,"WI","HOUSEHOLD_2_420",1844,3.40850277264325,0.274144436971426,0.706616052060738,"Intermittent",0,0,0.463665943600868,0,1,6
"10818",10818,"WI","HOUSEHOLD_2_421",1913,1.22549647661755,0.38003580134386,0.184004181913225,"Smooth",0,1,2.13748039728176,2,3,10
"10819",10819,"WI","HOUSEHOLD_2_422",1910,5.38028169014085,0.117810715457114,0.81413612565445,"Intermittent",0,0,0.213612565445026,0,0,4
"10820",10820,"WI","HOUSEHOLD_2_423",1913,2.07258938244854,0.327306701366932,0.517511761630946,"Intermittent",0,0,0.799268165185572,0,1,8
"10821",10821,"WI","HOUSEHOLD_2_424",1912,2.24852767962309,0.285403005718681,0.555962343096234,"Intermittent",0,0,0.611924686192469,0,1,7
"10822",10822,"WI","HOUSEHOLD_2_425",1900,6.85559566787004,0.0865411292077018,0.854210526315789,"Intermittent",0,0,0.162105263157895,0,0,3
"10823",10823,"WI","HOUSEHOLD_2_426",1852,2.49932523616734,0.212973793962172,0.599892008639309,"Intermittent",0,0,0.549676025917927,0,1,4
"10824",10824,"WI","HOUSEHOLD_2_427",1913,1.13666072489602,0.446918581414276,0.120230005227392,"Smooth",0,1,3.1955044432828,3,5,18
"10825",10825,"WI","HOUSEHOLD_2_428",1912,4.541567695962,0.152405487828751,0.779811715481172,"Intermittent",0,0,0.254707112970711,0,0,4
"10826",10826,"WI","HOUSEHOLD_2_429",1908,7.30268199233717,0.110102801251213,0.863207547169811,"Intermittent",0,0,0.15356394129979,0,0,4
"10827",10827,"WI","HOUSEHOLD_2_430",1101,3.06685236768802,0.560181794146723,0.673932788374205,"Lumpy",0,0,0.490463215258856,0,1,9
"10828",10828,"WI","HOUSEHOLD_2_431",1913,2.64088397790055,0.220264564236733,0.621536853110298,"Intermittent",0,0,0.511761630946158,0,1,5
"10829",10829,"WI","HOUSEHOLD_2_432",722,3.31192660550459,0.212251082652116,0.698060941828255,"Intermittent",0,0,0.39196675900277,0,1,6
"10830",10830,"WI","HOUSEHOLD_2_433",1912,3.11908646003263,0.241591614315099,0.679393305439331,"Intermittent",0,0,0.452405857740586,0,1,4
"10831",10831,"WI","HOUSEHOLD_2_434",1911,1.54405820533549,0.342659636417514,0.352694924123496,"Intermittent",0,0,1.27891156462585,1,2,8
"10832",10832,"WI","HOUSEHOLD_2_435",1913,4.12958963282937,0.134544576038649,0.757971772085729,"Intermittent",0,0,0.285938316779927,0,0,3
"10833",10833,"WI","HOUSEHOLD_2_436",1572,3.23251028806584,0.256215383141414,0.690839694656489,"Intermittent",0,0,0.402035623409669,0,1,6
"10834",10834,"WI","HOUSEHOLD_2_437",1913,1.41839762611276,0.362303201531766,0.295347621536853,"Intermittent",0,0,1.41819132253006,1,2,8
"10835",10835,"WI","HOUSEHOLD_2_438",1912,1.63279248505551,0.323873879240095,0.38755230125523,"Intermittent",0,0,1.06956066945607,1,2,7
"10836",10836,"WI","HOUSEHOLD_2_439",1913,2.68302945301543,0.428763119099805,0.627286983795086,"Intermittent",0,0,0.747516989022478,0,1,10
"10837",10837,"WI","HOUSEHOLD_2_440",1913,1.19787100814026,0.478669472446668,0.165185572399373,"Smooth",0,1,2.43387349712493,2,3,19
"10838",10838,"WI","HOUSEHOLD_2_441",1910,4.14316702819957,0.153121446559361,0.758638743455497,"Intermittent",0,0,0.293717277486911,0,0,4
"10839",10839,"WI","HOUSEHOLD_2_442",1913,1.17868145409735,0.392826142047153,0.151594354417146,"Smooth",0,1,2.5154208050183,2,4,12
"10840",10840,"WI","HOUSEHOLD_2_443",1913,2.28009535160906,0.361936173266626,0.561421850496602,"Intermittent",0,0,0.703606900156822,0,1,7
"10841",10841,"WI","HOUSEHOLD_2_444",1913,2.71834992887624,0.314231344204254,0.632514375326712,"Intermittent",0,0,0.545216936748562,0,1,7
"10842",10842,"WI","HOUSEHOLD_2_445",1908,4.05095541401274,0.1773861954682,0.75314465408805,"Intermittent",0,0,0.308176100628931,0,0,4
"10843",10843,"WI","HOUSEHOLD_2_446",1912,6.99267399267399,0.159774487026023,0.857217573221757,"Intermittent",0,0,0.165271966527197,0,0,4
"10844",10844,"WI","HOUSEHOLD_2_447",1913,1.47040737893928,0.523079231469563,0.319916361735494,"Lumpy",0,0,1.68217459487716,1,2,17
"10845",10845,"WI","HOUSEHOLD_2_448",674,4.84558823529412,0.125243522071179,0.798219584569733,"Intermittent",0,0,0.235905044510386,0,0,3
"10846",10846,"WI","HOUSEHOLD_2_449",1845,2.71575846833579,0.425640912786945,0.631978319783198,"Intermittent",0,0,0.828184281842818,0,1,9
"10847",10847,"WI","HOUSEHOLD_2_450",1912,1.73818181818182,0.315622937403932,0.424686192468619,"Intermittent",0,0,0.996861924686193,1,2,7
"10848",10848,"WI","HOUSEHOLD_2_451",1213,1.36599099099099,0.362652103711887,0.267930750206101,"Intermittent",0,0,1.50123660346249,1,2,9
"10849",10849,"WI","HOUSEHOLD_2_452",1913,3.65009560229446,0.192011572542673,0.726607422895975,"Intermittent",0,0,0.357553580763199,0,1,4
"10850",10850,"WI","HOUSEHOLD_2_453",1911,1.50472440944882,0.314650880985935,0.335426478283621,"Intermittent",0,0,1.22815279958137,1,2,7
"10851",10851,"WI","HOUSEHOLD_2_454",1205,3.24258760107817,0.30496194153337,0.692116182572614,"Intermittent",0,0,0.406639004149378,0,1,8
"10852",10852,"WI","HOUSEHOLD_2_455",1908,3.73529411764706,0.161017691275969,0.732704402515723,"Intermittent",0,0,0.321802935010482,0,1,6
"10853",10853,"WI","HOUSEHOLD_2_456",1910,8.13392857142857,0.0812006282591536,0.882722513089005,"Intermittent",0,0,0.128795811518325,0,0,3
"10854",10854,"WI","HOUSEHOLD_2_457",1912,2.43566878980892,0.262548433102369,0.589435146443515,"Intermittent",0,0,0.60407949790795,0,1,6
"10855",10855,"WI","HOUSEHOLD_2_458",1584,5.19016393442623,0.187317785066272,0.807449494949495,"Intermittent",0,0,0.23800505050505,0,0,5
"10856",10856,"WI","HOUSEHOLD_2_459",815,5.34868421052632,0.145627117932242,0.813496932515337,"Intermittent",0,0,0.213496932515337,0,0,4
"10857",10857,"WI","HOUSEHOLD_2_460",1656,3.62144420131291,0.266511153229334,0.724033816425121,"Intermittent",0,0,0.355676328502415,0,1,7
"10858",10858,"WI","HOUSEHOLD_2_461",1913,2.38528678304239,0.23315162878776,0.580763199163617,"Intermittent",0,0,0.577626764244642,0,1,5
"10859",10859,"WI","HOUSEHOLD_2_462",1913,2.71732954545455,0.220319602179815,0.631991636173549,"Intermittent",0,0,0.496602195504443,0,1,5
"10860",10860,"WI","HOUSEHOLD_2_463",618,2.80909090909091,0.178608418861317,0.644012944983819,"Intermittent",0,0,0.441747572815534,0,1,4
"10861",10861,"WI","HOUSEHOLD_2_464",1912,3.33101045296167,0.200415756310469,0.699790794979079,"Intermittent",0,0,0.380230125523013,0,1,5
"10862",10862,"WI","HOUSEHOLD_2_465",1913,1.35866477272727,0.402174691797926,0.263983272347099,"Intermittent",0,0,1.66910611604809,1,3,11
"10863",10863,"WI","HOUSEHOLD_2_466",1850,2.61527581329562,0.274728367493562,0.617837837837838,"Intermittent",0,0,0.568108108108108,0,1,5
"10864",10864,"WI","HOUSEHOLD_2_467",1401,1.46089676746611,0.341292278518506,0.315488936473947,"Intermittent",0,0,1.36117059243398,1,2,8
"10865",10865,"WI","HOUSEHOLD_2_468",1912,2.14349775784753,0.249354433535807,0.53347280334728,"Intermittent",0,0,0.691945606694561,0,1,6
"10866",10866,"WI","HOUSEHOLD_2_469",606,2.06122448979592,0.238528706247,0.514851485148515,"Intermittent",0,0,0.702970297029703,0,1,5
"10867",10867,"WI","HOUSEHOLD_2_470",1913,1.24220779220779,0.379060052771369,0.194981704129639,"Smooth",0,1,2.0684788290643,2,3,13
"10868",10868,"WI","HOUSEHOLD_2_471",1913,1.78119180633147,0.364127506633029,0.438578149503398,"Intermittent",0,0,1,1,2,8
"10869",10869,"WI","HOUSEHOLD_2_472",1885,1.64341761115955,0.372179882938862,0.391511936339523,"Intermittent",0,0,1.13793103448276,1,2,8
"10870",10870,"WI","HOUSEHOLD_2_473",1912,4.06808510638298,0.17797785236364,0.75418410041841,"Intermittent",0,0,0.314330543933054,0,0,4
"10871",10871,"WI","HOUSEHOLD_2_474",1907,5.40909090909091,0.237509736005903,0.815416885159937,"Intermittent",0,0,0.218668065023597,0,0,7
"10872",10872,"WI","HOUSEHOLD_2_475",1547,2.19290780141844,0.348463839702715,0.544279250161603,"Intermittent",0,0,0.831932773109244,0,1,7
"10873",10873,"WI","HOUSEHOLD_2_476",1101,3.68227424749164,0.466734674790492,0.728428701180745,"Intermittent",0,0,0.447774750227066,0,1,10
"10874",10874,"WI","HOUSEHOLD_2_477",1061,2.39819004524887,0.379264060492544,0.583411875589067,"Intermittent",0,0,1.05278039585297,0,2,10
"10875",10875,"WI","HOUSEHOLD_2_478",1393,3.73924731182796,0.198957891200481,0.732950466618808,"Intermittent",0,0,0.342426417803302,0,1,4
"10876",10876,"WI","HOUSEHOLD_2_479",1777,4.6025974025974,0.251297766596996,0.783342712436691,"Intermittent",0,0,0.29206527855937,0,0,5
"10877",10877,"WI","HOUSEHOLD_2_480",1908,3.11256117455139,0.25073618513912,0.678721174004193,"Intermittent",0,0,0.433438155136268,0,1,6
"10878",10878,"WI","HOUSEHOLD_2_481",1910,3.09562398703404,0.206239319785939,0.67696335078534,"Intermittent",0,0,0.42303664921466,0,1,5
"10879",10879,"WI","HOUSEHOLD_2_482",1669,4.01204819277108,0.213064849605376,0.751348112642301,"Intermittent",0,0,0.323547034152187,0,0,4
"10880",10880,"WI","HOUSEHOLD_2_483",1913,1.25212835625409,0.344352813432193,0.201777313120753,"Smooth",0,1,2.064296915839,2,3,11
"10881",10881,"WI","HOUSEHOLD_2_484",1547,3.14867617107943,0.355681650394723,0.682611506140918,"Intermittent",0,0,0.483516483516484,0,1,6
"10882",10882,"WI","HOUSEHOLD_2_485",1912,2.00524658971668,0.400488423372922,0.501569037656904,"Intermittent",0,0,0.810146443514644,0,1,9
"10883",10883,"WI","HOUSEHOLD_2_486",1913,1.99478623566215,0.283147236891225,0.498693152117094,"Intermittent",0,0,0.765812859383168,1,1,6
"10884",10884,"WI","HOUSEHOLD_2_487",874,3.31060606060606,0.177014012890586,0.697940503432494,"Intermittent",0,0,0.368421052631579,0,1,4
"10885",10885,"WI","HOUSEHOLD_2_488",1912,2.26272189349112,0.251219067576199,0.558054393305439,"Intermittent",0,0,0.665794979079498,0,1,5
"10886",10886,"WI","HOUSEHOLD_2_489",1538,4.36647727272727,0.128463737851993,0.771131339401821,"Intermittent",0,0,0.267880364109233,0,0,3
"10887",10887,"WI","HOUSEHOLD_2_490",594,1.08990825688073,0.291311035522483,0.0824915824915825,"Smooth",0,2,3.18855218855219,3,5,10
"10888",10888,"WI","HOUSEHOLD_2_491",1851,2.91037735849057,0.305579087966437,0.656401944894652,"Intermittent",0,0,0.520259319286872,0,1,7
"10889",10889,"WI","HOUSEHOLD_2_492",1913,1.88560157790927,0.369991908507297,0.469942498693152,"Intermittent",0,0,0.929430214323053,1,1,7
"10890",10890,"WI","HOUSEHOLD_2_493",666,1.665,0.316360535207758,0.399399399399399,"Intermittent",0,0,0.992492492492492,1,2,7
"10891",10891,"WI","HOUSEHOLD_2_494",1913,3.43884892086331,0.212234778451921,0.70935703084161,"Intermittent",0,0,0.3659174072138,0,1,4
"10892",10892,"WI","HOUSEHOLD_2_495",1913,2.79270072992701,0.389629983291772,0.641923680083638,"Intermittent",0,0,0.69106116048092,0,1,8
"10893",10893,"WI","HOUSEHOLD_2_496",1111,2.65384615384615,0.44352921516886,0.625562556255626,"Intermittent",0,0,0.583258325832583,0,1,10
"10894",10894,"WI","HOUSEHOLD_2_497",1913,2.00524109014675,0.363493004607706,0.501306847882906,"Intermittent",0,0,0.875065342394145,0,1,7
"10895",10895,"WI","HOUSEHOLD_2_498",750,2.675,0.374109219872457,0.626666666666667,"Intermittent",0,0,0.617333333333333,0,1,6
"10896",10896,"WI","HOUSEHOLD_2_499",629,1.27586206896552,0.341468879381771,0.216216216216216,"Smooth",0,1,1.73767885532591,1,3,8
"10897",10897,"WI","HOUSEHOLD_2_500",1872,2.52496626180837,0.235923182222771,0.604166666666667,"Intermittent",0,0,0.528311965811966,0,1,5
"10898",10898,"WI","HOUSEHOLD_2_501",1159,1.72985074626866,0.33396435937084,0.421915444348576,"Intermittent",0,0,0.943917169974116,1,1,6
"10899",10899,"WI","HOUSEHOLD_2_502",1906,10.9518072289157,0.104223644702313,0.912906610703043,"Intermittent",0,0,0.0975865687303253,0,0,3
"10900",10900,"WI","HOUSEHOLD_2_503",1912,4.1978021978022,0.170430152468864,0.762029288702929,"Intermittent",0,0,0.294979079497908,0,0,4
"10901",10901,"WI","HOUSEHOLD_2_504",1564,4.64094955489614,0.315536791062447,0.784526854219949,"Intermittent",0,0,0.276214833759591,0,0,6
"10902",10902,"WI","HOUSEHOLD_2_505",1902,2.30424242424242,0.229775419097764,0.566246056782334,"Intermittent",0,0,0.600946372239748,0,1,5
"10903",10903,"WI","HOUSEHOLD_2_506",1232,5.22033898305085,0.0993458412549329,0.808441558441558,"Intermittent",0,0,0.215097402597403,0,0,3
"10904",10904,"WI","HOUSEHOLD_2_507",1900,2.20417633410673,0.3367394228696,0.546315789473684,"Intermittent",0,0,0.817368421052632,0,1,8
"10905",10905,"WI","HOUSEHOLD_2_508",1538,5.4468085106383,0.144237054252306,0.816644993498049,"Intermittent",0,0,0.213914174252276,0,0,4
"10906",10906,"WI","HOUSEHOLD_2_509",1913,1.99895506792059,0.271801681199333,0.499738630423419,"Intermittent",0,0,0.736016727652901,1,1,6
"10907",10907,"WI","HOUSEHOLD_2_510",1836,1.14893617021277,0.357402314960957,0.12962962962963,"Smooth",0,1,2.33551198257081,2,3,11
"10908",10908,"WI","HOUSEHOLD_2_511",1913,1.91775325977934,0.27343366294937,0.478829064296916,"Intermittent",0,0,0.852587558808155,1,1,5
"10909",10909,"WI","HOUSEHOLD_2_512",1913,1.53821399839099,0.437246279963195,0.350235232618923,"Intermittent",0,0,1.29221118661788,1,2,11
"10910",10910,"WI","HOUSEHOLD_2_513",1129,1.75272161741835,0.346840968467694,0.430469441984057,"Intermittent",0,0,1.01417183348096,1,2,7
"10911",10911,"WI","HOUSEHOLD_2_514",1913,4.34545454545455,0.187441427905731,0.769994772608468,"Intermittent",0,0,0.289074751698902,0,0,4
"10912",10912,"WI","HOUSEHOLD_2_515",838,3.72,0.241099301323027,0.731503579952267,"Intermittent",0,0,0.332935560859189,0,1,6
"10913",10913,"WI","HOUSEHOLD_2_516",1912,4.80856423173804,0.137781183774327,0.792364016736402,"Intermittent",0,0,0.247384937238494,0,0,3
"10914",10914,"WI","FOODS_1_001",1912,1.66695727986051,0.500583982306297,0.40010460251046,"Lumpy",0,0,1.32008368200837,1,2,16
"10915",10915,"WI","FOODS_1_002",1913,1.46065699006875,0.401686127590654,0.315734448510193,"Intermittent",0,0,1.41766858337689,1,2,9
"10916",10916,"WI","FOODS_1_003",1913,1.33403068340307,0.646118407867292,0.250392054364872,"Lumpy",0,0,1.98536330371145,1,3,19
"10917",10917,"WI","FOODS_1_004",1509,1.06069578090303,0.310826588943957,0.104705102717031,"Smooth",0,17,30.2041086812459,28,42,126
"10918",10918,"WI","FOODS_1_005",1913,1.47608024691358,0.538125795803065,0.322530057501307,"Lumpy",0,0,2.76215368531103,2,4,19
"10919",10919,"WI","FOODS_1_006",1913,1.09064994298746,0.561341965647988,0.0831155253528489,"Erratic",0,2,4.08991113434396,3,6,45
"10920",10920,"WI","FOODS_1_008",1644,1.84511784511785,0.502218988516055,0.458029197080292,"Lumpy",0,0,1.08759124087591,1,2,14
"10921",10921,"WI","FOODS_1_009",1507,2.07575757575758,0.450328189450379,0.518248175182482,"Intermittent",0,0,1.01260783012608,0,2,12
"10922",10922,"WI","FOODS_1_010",1394,1.55754189944134,0.556627590229889,0.357962697274032,"Lumpy",0,0,1.38952654232425,1,2,17
"10923",10923,"WI","FOODS_1_011",1913,2.48311688311688,0.520576159747997,0.59749085206482,"Lumpy",0,0,0.92681651855724,0,1,12
"10924",10924,"WI","FOODS_1_012",1730,1.28053293856403,0.362989802446474,0.219075144508671,"Smooth",0,1,4.60693641618497,4,7,24
"10925",10925,"WI","FOODS_1_013",1913,1.34339887640449,0.653003274178508,0.255619445896498,"Lumpy",0,0,2.53162571876634,2,4,31
"10926",10926,"WI","FOODS_1_014",1374,1.09134233518666,0.416995688031937,0.0836972343522562,"Smooth",0,2,3.69359534206696,3,5,20
"10927",10927,"WI","FOODS_1_015",1844,1.82755203171457,1.38848867577981,0.452819956616052,"Lumpy",0,0,1.49783080260304,1,2,34
"10928",10928,"WI","FOODS_1_016",1913,1.3935860058309,0.546144327411997,0.282801881860951,"Lumpy",0,0,1.77417668583377,1,3,15
"10929",10929,"WI","FOODS_1_017",1506,2.03513513513513,0.422305609024416,0.50863213811421,"Intermittent",0,0,1.0132802124834,0,2,10
"10930",10930,"WI","FOODS_1_018",1913,1.00631246712257,0.264908809318636,0.00627286983795086,"Smooth",0,14,23.0512284370099,21,30,82
"10931",10931,"WI","FOODS_1_019",1913,1.16860109957239,0.350148065122631,0.14427600627287,"Smooth",0,4,9.19445896497648,9,13,44
"10932",10932,"WI","FOODS_1_020",1913,1.2544262295082,0.349728153706502,0.202822791427078,"Smooth",0,1,3.61840041819132,3,5,18
"10933",10933,"WI","FOODS_1_021",1168,1.04192685102587,0.42262374524729,0.0402397260273973,"Smooth",0,4,7.49486301369863,7,10,40
"10934",10934,"WI","FOODS_1_022",1027,3.67383512544803,0.241657907256744,0.728334956183057,"Intermittent",0,0,0.357351509250243,0,1,5
"10935",10935,"WI","FOODS_1_023",1429,1.28507194244604,0.450948679030035,0.221833449965011,"Smooth",0,1,2.45206438068579,2,4,15
"10936",10936,"WI","FOODS_1_024",1913,1.13463819691578,0.460314519035732,0.118661787767904,"Smooth",0,1,3.29796131730267,3,5,19
"10937",10937,"WI","FOODS_1_025",1246,1.62875816993464,0.457930252253003,0.386035313001605,"Intermittent",0,0,1.36356340288925,1,2,10
"10938",10938,"WI","FOODS_1_026",1913,1.50986582478295,0.440009375225795,0.337689492943021,"Intermittent",0,0,1.55044432828019,1,2,13
"10939",10939,"WI","FOODS_1_027",1272,1.06532663316583,0.535014718489188,0.0613207547169811,"Erratic",0,4,9.76650943396226,8,13,78
"10940",10940,"WI","FOODS_1_028",1095,1.23449830890643,0.636293102500185,0.189954337899543,"Erratic",0,1.5,5.72054794520548,4,8,49
"10941",10941,"WI","FOODS_1_029",1846,1.9828141783029,0.798208320452771,0.49566630552546,"Lumpy",0,0,1.03033586132178,1,2,26
"10942",10942,"WI","FOODS_1_030",1843,1.94204425711275,1.05310202170803,0.485078676071622,"Lumpy",0,0,1.22626153011394,1,2,25
"10943",10943,"WI","FOODS_1_031",1913,1.39941477688369,0.417151767409621,0.285415577626764,"Intermittent",0,0,2.02247778358599,2,3,14
"10944",10944,"WI","FOODS_1_032",1913,1.26604897418928,0.342476577094579,0.210141139571354,"Smooth",0,7,23.35703084161,22,36,109
"10945",10945,"WI","FOODS_1_033",1410,4.94736842105263,0.453436449144695,0.797872340425532,"Intermittent",0,0,0.28936170212766,0,0,10
"10946",10946,"WI","FOODS_1_034",1836,2.25985221674877,0.435835739712237,0.557734204793028,"Intermittent",0,0,0.752723311546841,0,1,10
"10947",10947,"WI","FOODS_1_035",1912,3.43087971274686,0.599779711088531,0.708682008368201,"Lumpy",0,0,0.589958158995816,0,1,16
"10948",10948,"WI","FOODS_1_036",1913,1.29519295870007,0.602074166269749,0.227914270778881,"Erratic",0,1,3.00104547830633,2,4,29
"10949",10949,"WI","FOODS_1_037",1913,1.53285256410256,2.62569499517027,0.34762153685311,"Lumpy",0,0,3.3951907997909,1,4,93
"10950",10950,"WI","FOODS_1_038",1908,1.89651741293532,0.488514706459876,0.473270440251572,"Intermittent",0,0,0.978511530398323,1,2,19
"10951",10951,"WI","FOODS_1_039",1374,2.36896551724138,0.601229430383198,0.577874818049491,"Lumpy",0,0,0.729257641921397,0,1,20
"10952",10952,"WI","FOODS_1_040",1913,1.19413233458177,0.516872229959545,0.16257187663356,"Erratic",0,1,3.39362258233142,3,5,30
"10953",10953,"WI","FOODS_1_041",1913,1.61434599156118,0.433675540882467,0.380554103502352,"Intermittent",0,0,2.30423418714062,2,4,20
"10954",10954,"WI","FOODS_1_042",1394,1.04812030075188,0.328296656274022,0.0459110473457676,"Smooth",0,6,11.954806312769,11,17,49
"10955",10955,"WI","FOODS_1_043",1567,1.0275671950379,0.319865752258911,0.0740268028079132,"Smooth",0,14,24.0829610721123,22,32,142
"10956",10956,"WI","FOODS_1_044",1913,1.24544270833333,0.687689060738395,0.19707266074229,"Erratic",0,2,5.64349189754313,5,8,61
"10957",10957,"WI","FOODS_1_045",1913,1.20846493998737,0.443396813229695,0.172503920543649,"Smooth",0,1,3.27391531625719,3,5,19
"10958",10958,"WI","FOODS_1_046",1913,1.00684210526316,0.380585489580922,0.00679560899111343,"Smooth",0,12,21.0297961317303,19,27,169
"10959",10959,"WI","FOODS_1_047",1913,1.47113163972286,0.423310136590651,0.320961840041819,"Intermittent",0,0,1.79717720857292,1,3,14
"10960",10960,"WI","FOODS_1_048",1628,1.87875288683603,0.322870957909738,0.468058968058968,"Intermittent",0,0,0.907862407862408,1,1,7
"10961",10961,"WI","FOODS_1_049",1913,1.8323754789272,0.505499665228182,0.454260324098275,"Lumpy",0,0,1.35128071092525,1,2,14
"10962",10962,"WI","FOODS_1_050",1637,2.41802067946824,0.347027737002762,0.586438607208308,"Intermittent",0,0,0.672571777642028,0,1,8
"10963",10963,"WI","FOODS_1_051",1385,1.11873990306947,0.341983165924574,0.106137184115523,"Smooth",0,1,2.67653429602888,2,4,12
"10964",10964,"WI","FOODS_1_052",1393,1.07984496124031,0.393796933686885,0.0739411342426418,"Smooth",0,2,4.08829863603733,4,6,18
"10965",10965,"WI","FOODS_1_053",1913,1.88287401574803,0.399991212182396,0.468897020386827,"Intermittent",0,0,0.962885520125457,1,2,10
"10966",10966,"WI","FOODS_1_054",1913,1.16080097087379,0.465296881398721,0.138525875588082,"Smooth",0,1,3.16779926816519,3,5,22
"10967",10967,"WI","FOODS_1_055",1913,1.39026162790698,1.71825061892446,0.280710925248301,"Lumpy",0,0,5.38055410350235,3,6,125
"10968",10968,"WI","FOODS_1_056",910,1.95283018867925,0.331771110313936,0.534065934065934,"Intermittent",0,0,0.969230769230769,0,2,7
"10969",10969,"WI","FOODS_1_057",1162,2.37142857142857,0.397363731864012,0.578313253012048,"Intermittent",0,0,0.981067125645439,0,2,9
"10970",10970,"WI","FOODS_1_058",1567,1.02264927934111,0.506463577099572,0.0701978302488832,"Erratic",0,3,8.08423739629866,7,11,44
"10971",10971,"WI","FOODS_1_059",1030,1.45480225988701,0.526502881653809,0.312621359223301,"Lumpy",0,0,1.70970873786408,1,2,11
"10972",10972,"WI","FOODS_1_060",719,1.90957446808511,0.550580297718844,0.477051460361613,"Lumpy",0,0,0.90125173852573,1,1,13
"10973",10973,"WI","FOODS_1_061",1913,1.10450346420323,0.418390480832206,0.0946157867224255,"Smooth",0,2,4.92577104025091,4,7,26
"10974",10974,"WI","FOODS_1_062",1913,1.37329504666188,0.707496828619339,0.271824359644537,"Lumpy",0,0,2.01306847882906,1,3,29
"10975",10975,"WI","FOODS_1_063",1913,1.0534140969163,0.376467887949839,0.0507056978567695,"Smooth",0,2,4.07109252483011,4,5,20
"10976",10976,"WI","FOODS_1_064",1913,1.38981818181818,0.446334037670768,0.281233664401464,"Intermittent",0,0,1.6508102456874,1,2,12
"10977",10977,"WI","FOODS_1_065",1913,1.62118644067797,0.411914336462907,0.383167799268165,"Intermittent",0,0,1.32984840564558,1,2,10
"10978",10978,"WI","FOODS_1_066",1913,1.26104152933421,0.719408501324571,0.207004704652378,"Erratic",0,1,2.98640878201777,2,4,26
"10979",10979,"WI","FOODS_1_067",1913,1.14345487148834,0.43791228158567,0.125457396759017,"Smooth",0,2,5.80606377417669,5,8,28
"10980",10980,"WI","FOODS_1_068",998,1.67567567567568,0.559499627362712,0.406813627254509,"Lumpy",0,0,1.1563126252505,1,2,16
"10981",10981,"WI","FOODS_1_069",1856,2.29135802469136,0.646260160182802,0.563577586206897,"Lumpy",0,0,1.21174568965517,0,2,20
"10982",10982,"WI","FOODS_1_070",1158,1.15915915915916,0.555465332129939,0.137305699481865,"Erratic",0,1,3.13644214162349,2,5,25
"10983",10983,"WI","FOODS_1_071",1252,1.30688935281837,0.700148636060297,0.23482428115016,"Erratic",0,1,2.94808306709265,2,4,27
"10984",10984,"WI","FOODS_1_072",1851,2.29937888198758,0.404171836590983,0.565099945975149,"Intermittent",0,0,0.782279848730416,0,1,11
"10985",10985,"WI","FOODS_1_073",1913,1.3963503649635,0.438631872572644,0.283847360167277,"Intermittent",0,0,2.13329848405646,2,3,15
"10986",10986,"WI","FOODS_1_074",1913,1.52917665867306,0.401334763403685,0.346053319393623,"Intermittent",0,0,3.05645582854156,2,5,19
"10987",10987,"WI","FOODS_1_075",1913,1.72097209720972,0.970919392019011,0.419236800836383,"Lumpy",0,0,1.92681651855724,1,3,28
